Age,Attrition,BusinessTravel,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,Research & Development,16,1729,2,3,Research Scientist,4,2862,1,No,2,2,10,0,0,8
47,No,Non-Travel,Sales,2,1731,3,3,Sales Executive,2,4978,7,No,3,1,1,0,0,0
46,No,Travel_Rarely,Sales,2,1732,3,3,Sales Executive,4,10368,4,Yes,5,2,10,6,0,3
36,Yes,Travel_Rarely,Sales,13,1733,2,2,Sales Executive,1,6134,5,Yes,3,3,2,2,2,2
32,Yes,Travel_Rarely,Sales,1,1734,1,1,Sales Executive,2,6735,6,No,2,3,0,0,0,0
23,No,Travel_Rarely,Research & Development,4,1735,3,3,Laboratory Technician,2,3295,1,No,3,1,3,2,1,2
31,No,Travel_Frequently,Research & Development,24,1736,4,3,Manufacturing Director,4,5238,2,No,3,2,5,4,1,4
39,No,Non-Travel,Research & Development,1,1737,4,3,Laboratory Technician,4,6472,1,Yes,2,3,9,8,5,8
32,No,Travel_Rarely,Sales,19,1739,4,1,Sales Executive,3,9610,3,No,2,1,4,3,0,2
40,No,Travel_Rarely,Sales,7,1740,2,3,Manager,2,19833,1,No,3,2,21,8,12,8
45,No,Travel_Rarely,Human Resources,4,1744,3,1,Human Resources,3,9756,4,No,2,4,5,0,0,3
30,No,Travel_Frequently,Research & Development,2,1745,4,2,Research Scientist,1,4968,0,No,2,3,9,7,0,7
24,No,Travel_Frequently,Human Resources,10,1746,1,3,Human Resources,4,2145,0,No,2,3,2,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,1747,3,2,Human Resources,4,2180,6,No,0,2,4,2,1,2
31,No,Travel_Rarely,Sales,5,1749,1,3,Sales Executive,3,8346,1,No,3,3,5,2,0,2
27,No,Travel_Rarely,Research & Development,8,1751,3,3,Research Scientist,4,3445,1,No,5,2,6,2,1,4
29,Yes,Travel_Rarely,Sales,9,1752,2,1,Sales Representative,2,2760,1,No,3,3,2,2,2,2
29,No,Travel_Frequently,Research & Development,1,1753,4,4,Healthcare Representative,3,6294,8,Yes,5,4,3,2,0,2
30,No,Travel_Rarely,Sales,15,1754,3,2,Sales Executive,1,7140,2,No,2,3,7,7,1,7
34,No,Travel_Rarely,Research & Development,2,1755,4,4,Research Scientist,4,2932,0,Yes,3,3,5,0,1,2
33,No,Non-Travel,Sales,2,1756,4,3,Sales Executive,2,5147,8,No,2,2,11,7,1,7
49,No,Travel_Rarely,Sales,11,1757,4,3,Sales Executive,4,4507,3,No,1,4,5,1,0,4
33,Yes,Travel_Rarely,Sales,16,1758,1,3,Sales Executive,1,8564,2,Yes,2,2,0,0,0,0
38,No,Travel_Frequently,Research & Development,2,1760,3,2,Laboratory Technician,2,2468,4,No,4,2,6,1,0,5
31,Yes,Travel_Rarely,Sales,16,1761,1,3,Sales Executive,3,8161,2,No,2,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,4,1762,4,2,Research Scientist,1,2109,1,No,2,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,16,1763,3,4,Healthcare Representative,3,5294,3,No,3,3,7,0,1,7
32,No,Non-Travel,Research & Development,5,1764,2,3,Research Scientist,2,2718,2,No,3,3,7,7,0,7
38,No,Travel_Rarely,Research & Development,18,1766,2,1,Healthcare Representative,4,5811,3,Yes,2,3,1,0,1,0
43,Yes,Travel_Frequently,Research & Development,17,1767,3,2,Research Scientist,3,2437,9,Yes,4,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,12,1768,2,3,Laboratory Technician,2,2766,8,No,6,2,5,3,0,4
55,No,Travel_Rarely,Research & Development,2,1770,3,2,Research Director,1,19038,8,No,2,3,1,0,0,0
33,No,Non-Travel,Research & Development,4,1771,4,3,Research Scientist,2,3055,5,No,2,2,9,8,1,7
41,No,Travel_Rarely,Research & Development,9,1772,3,3,Laboratory Technician,1,2289,1,No,2,3,5,3,0,4
34,No,Non-Travel,Sales,10,1774,4,3,Sales Executive,3,4001,1,Yes,3,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,1775,1,2,Manufacturing Director,3,12965,4,Yes,2,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,1778,2,3,Human Resources,4,3539,0,No,5,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,1779,4,1,Sales Executive,4,6029,5,No,3,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,1780,2,3,Sales Representative,2,2679,1,No,3,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,1782,4,2,Laboratory Technician,3,3702,1,No,3,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,1783,3,3,Laboratory Technician,1,2398,1,Yes,6,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,1784,1,2,Sales Executive,4,5468,1,No,3,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,1786,1,3,Manager,3,13116,2,No,2,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,1787,2,2,Sales Executive,2,4189,1,No,2,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,1789,3,3,Research Director,4,19328,7,Yes,3,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,1790,4,3,Healthcare Representative,1,8321,7,Yes,1,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,1792,3,3,Research Scientist,2,2342,1,Yes,2,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,1794,3,3,Human Resources,2,4071,2,No,4,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,1797,3,3,Sales Executive,4,5813,1,Yes,2,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,1798,4,4,Research Scientist,1,3143,6,No,1,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,1799,3,3,Research Scientist,4,2044,1,No,6,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,1800,3,3,Research Director,3,13464,7,No,3,3,4,3,2,2
46,No,Non-Travel,Sales,26,1801,2,2,Sales Executive,2,7991,8,No,3,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,1802,3,3,Laboratory Technician,1,3377,4,No,5,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,1803,2,4,Healthcare Representative,1,5538,5,No,2,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,1804,2,3,Manufacturing Director,4,5762,2,No,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,1805,1,3,Human Resources,2,2592,5,No,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,1807,4,3,Laboratory Technician,1,5346,4,No,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,1809,4,3,Manufacturing Director,1,4213,1,No,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,1812,3,3,Sales Executive,4,4127,2,No,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,1813,1,3,Research Scientist,3,2438,4,No,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,1814,2,4,Healthcare Representative,2,6870,3,No,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1815,3,3,Sales Executive,3,10447,0,Yes,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,1816,1,3,Manufacturing Director,3,9667,9,No,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,1818,4,3,Human Resources,2,2148,0,Yes,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,1821,4,3,Healthcare Representative,2,8926,4,No,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,1822,3,3,Healthcare Representative,4,6513,4,No,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,1823,2,4,Sales Executive,3,6799,1,No,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,1824,2,3,Manager,2,16291,4,No,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,1826,2,1,Laboratory Technician,3,2705,0,No,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,1827,3,2,Manufacturing Director,2,10333,8,Yes,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,1829,2,3,Healthcare Representative,1,4448,2,No,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,1830,4,3,Research Scientist,4,6854,4,No,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,1833,1,3,Sales Executive,1,9637,2,No,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,1834,3,3,Research Scientist,1,3591,1,No,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,1835,2,1,Sales Representative,4,5405,2,Yes,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,1836,3,3,Sales Executive,4,4684,1,No,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,1837,1,3,Research Director,3,15787,2,Yes,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,1839,2,3,Research Scientist,3,1514,1,No,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,1842,4,4,Human Resources,1,2956,0,No,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,1844,1,2,Human Resources,1,2335,4,Yes,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,1845,3,3,Sales Executive,3,5154,4,No,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,1847,4,3,Research Scientist,2,6962,4,Yes,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,1849,1,3,Sales Executive,4,5675,1,No,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,1850,4,3,Laboratory Technician,4,2379,0,Yes,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1852,4,3,Laboratory Technician,4,3812,1,No,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,1853,4,3,Sales Executive,4,4648,8,No,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,1854,3,3,Research Scientist,3,2936,3,No,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,1856,2,3,Laboratory Technician,3,2105,4,No,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,1857,4,3,Manufacturing Director,4,8578,3,No,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,1858,3,3,Human Resources,4,2706,1,No,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1859,4,1,Healthcare Representative,3,6384,8,No,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,1860,4,3,Laboratory Technician,3,3968,4,No,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,1862,3,2,Sales Executive,2,9907,7,Yes,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,1863,1,4,Sales Executive,1,13225,2,No,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,1864,2,2,Sales Representative,3,3540,1,No,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1865,4,2,Human Resources,2,2804,1,No,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,1866,1,2,Manager,3,19392,7,No,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,1867,4,2,Research Director,2,19665,4,No,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,1868,4,2,Research Scientist,4,2439,1,Yes,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,1869,3,3,Sales Executive,2,7314,5,No,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,1870,4,2,Research Scientist,1,4774,0,No,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,1871,4,3,Research Scientist,4,3902,8,No,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,1873,2,2,Research Scientist,4,2662,8,No,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,1875,2,3,Sales Representative,2,2856,1,No,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,1876,2,3,Sales Representative,4,1081,1,No,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,1878,4,3,Research Scientist,2,2472,1,Yes,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,1880,2,2,Sales Executive,3,5673,1,Yes,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,1881,2,3,Laboratory Technician,3,4197,1,No,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,1882,3,3,Sales Executive,4,9713,2,Yes,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,1883,4,3,Laboratory Technician,1,2062,3,No,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,1885,4,3,Research Scientist,1,4284,5,Yes,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,1886,4,2,Manufacturing Director,2,4788,0,Yes,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,1888,2,2,Manufacturing Director,4,5906,0,No,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1890,2,2,Human Resources,4,3886,1,No,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,1892,1,3,Manager,1,16823,2,No,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,1893,2,2,Research Scientist,3,2933,1,Yes,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,1898,1,4,Sales Executive,3,6500,0,No,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,1900,4,3,Manager,4,17174,3,No,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,1903,2,4,Healthcare Representative,1,5033,2,No,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,1905,4,1,Research Scientist,1,2307,1,Yes,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,1907,1,3,Laboratory Technician,4,2587,1,No,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,1908,3,2,Sales Executive,2,5507,2,No,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,1909,3,3,Sales Executive,2,4393,5,No,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,1911,3,3,Research Director,1,13348,9,No,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,1912,3,3,Sales Executive,4,6583,2,Yes,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1915,4,2,Sales Executive,4,8103,3,Yes,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,1916,1,4,Laboratory Technician,3,3978,8,No,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,1918,3,4,Laboratory Technician,4,2544,0,No,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,1922,2,3,Healthcare Representative,3,5399,4,No,3,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,1924,2,3,Sales Executive,3,5487,1,No,2,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,1927,3,2,Sales Executive,4,6834,1,Yes,2,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,1928,3,4,Sales Representative,1,1091,1,No,3,3,1,0,0,0
39,No,Non-Travel,Sales,21,1929,1,1,Sales Executive,3,5736,6,No,1,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,1931,2,3,Research Scientist,2,2226,1,No,3,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,1932,3,2,Research Scientist,4,5747,1,Yes,3,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,1933,4,3,Sales Executive,3,9854,3,Yes,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,1934,3,3,Research Scientist,2,5467,8,No,4,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,1935,4,2,Sales Executive,1,5380,4,No,3,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,1936,1,3,Manufacturing Director,1,5151,1,No,3,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,1937,4,2,Research Scientist,2,2133,1,Yes,3,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,1938,4,3,Manager,4,17875,4,Yes,2,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,1939,1,4,Research Scientist,3,2432,3,Yes,2,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,1940,2,3,Research Scientist,4,4771,2,No,0,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1941,2,3,Research Director,4,19161,3,No,3,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,1943,2,3,Sales Executive,4,5087,3,Yes,4,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,1944,1,2,Human Resources,2,2863,1,No,2,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,1945,2,3,Sales Executive,1,5561,0,No,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,1947,3,3,Research Scientist,3,2144,1,No,3,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,1948,3,3,Research Scientist,1,3065,1,Yes,3,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,1949,1,4,Laboratory Technician,2,2810,1,No,3,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,1950,1,3,Sales Executive,4,9888,1,No,3,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,1951,4,3,Sales Executive,3,8628,1,No,2,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,1952,3,3,Laboratory Technician,1,2867,0,No,6,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,1954,1,3,Healthcare Representative,1,5373,0,No,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,1955,3,3,Healthcare Representative,4,6667,5,No,6,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,1956,4,1,Research Scientist,1,5003,1,No,6,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,1960,3,2,Laboratory Technician,4,2367,5,No,2,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,1961,1,2,Sales Representative,1,2858,4,No,3,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,1962,3,3,Sales Executive,4,5204,1,Yes,2,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,1965,4,3,Sales Executive,4,4105,1,No,5,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,1966,4,2,Manufacturing Director,4,9679,8,No,1,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,1967,1,3,Sales Executive,4,5617,1,Yes,4,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,1968,1,3,Sales Executive,1,10448,6,Yes,2,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,1969,1,3,Research Scientist,3,2897,3,No,6,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,1970,4,3,Healthcare Representative,3,5968,1,No,2,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,1971,1,3,Healthcare Representative,3,7510,1,No,1,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,1972,4,3,Human Resources,2,2991,0,Yes,2,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,1973,3,4,Manager,2,19636,4,Yes,0,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1974,4,1,Laboratory Technician,4,1129,1,Yes,4,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,1975,2,3,Sales Executive,1,13341,0,No,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,1976,4,2,Research Scientist,3,4332,1,No,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,1979,3,3,Research Director,3,11031,4,No,2,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,1980,3,3,Manufacturing Director,1,4440,6,Yes,3,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,1981,2,2,Healthcare Representative,3,4617,1,No,2,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,1982,4,3,Laboratory Technician,4,2647,1,No,6,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,1985,4,3,Laboratory Technician,3,6323,1,No,2,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,1986,2,3,Sales Executive,2,5677,3,No,4,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,1987,3,3,Human Resources,2,2187,4,No,3,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,1989,4,3,Laboratory Technician,2,3748,1,No,6,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1992,4,3,Laboratory Technician,3,3977,6,Yes,2,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,1993,1,3,Healthcare Representative,3,8633,2,No,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,1994,2,2,Laboratory Technician,3,2008,1,No,2,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,1995,4,3,Sales Executive,2,4440,0,No,3,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,1996,1,3,Sales Representative,3,3067,0,No,1,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,1997,1,2,Manufacturing Director,3,5321,2,No,1,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,1998,4,3,Research Scientist,1,5410,6,Yes,3,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,1999,4,3,Research Scientist,4,2782,3,No,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,2000,3,3,Research Director,2,11957,0,No,3,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,2003,4,3,Laboratory Technician,3,2660,7,Yes,3,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2007,4,3,Research Scientist,3,3375,0,No,2,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,2008,2,3,Research Scientist,3,5098,1,No,5,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2009,2,3,Healthcare Representative,4,4878,0,Yes,6,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,2010,3,2,Laboratory Technician,2,2837,1,No,3,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,2012,1,3,Laboratory Technician,4,2406,8,No,3,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,2013,2,2,Sales Representative,2,2269,0,No,2,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,2014,1,3,Research Scientist,4,4108,7,No,2,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,2015,2,1,Research Director,3,13206,3,No,3,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,2016,3,3,Sales Executive,4,10422,1,No,3,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,2017,3,4,Research Director,4,13744,1,Yes,2,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2018,1,3,Sales Executive,3,4907,0,Yes,3,2,5,3,0,4
52,No,Non-Travel,Sales,29,2019,1,3,Sales Representative,4,3482,2,No,3,2,9,8,0,0
44,No,Travel_Rarely,Research & Development,1,2020,2,3,Research Scientist,4,2436,6,Yes,2,3,4,3,1,2
21,No,Travel_Rarely,Sales,5,2021,3,3,Sales Representative,1,2380,1,Yes,6,3,2,2,1,2
39,No,Non-Travel,Research & Development,9,2022,4,3,Manager,4,19431,2,No,3,2,6,0,1,3
23,Yes,Travel_Frequently,Sales,9,2023,4,3,Sales Representative,1,1790,1,No,3,2,1,0,1,0
36,No,Travel_Rarely,Sales,3,2024,1,2,Sales Executive,4,7644,0,No,2,3,9,7,3,4
36,No,Travel_Frequently,Research & Development,4,2025,4,3,Manufacturing Director,2,5131,7,No,3,3,4,2,0,2
56,No,Non-Travel,Research & Development,1,2026,3,3,Healthcare Representative,3,6306,1,No,2,2,13,12,1,9
29,Yes,Travel_Rarely,Research & Development,1,2027,1,3,Research Scientist,4,4787,9,Yes,3,4,2,2,2,2
42,No,Travel_Rarely,Research & Development,2,2031,1,3,Manager,3,18880,5,No,2,2,22,6,4,14
56,Yes,Travel_Rarely,Research & Development,7,2032,4,3,Laboratory Technician,3,2339,8,No,4,1,10,9,9,8
41,No,Travel_Rarely,Research & Development,28,2034,1,2,Manufacturing Director,2,13570,0,No,3,3,20,7,0,10
34,No,Travel_Rarely,Sales,28,2035,4,2,Sales Executive,3,6712,1,No,2,3,8,7,1,7
36,No,Non-Travel,Sales,15,2036,4,1,Sales Executive,4,5406,1,No,4,2,15,12,11,11
41,No,Travel_Rarely,Sales,3,2037,3,2,Sales Executive,2,8938,2,No,5,3,5,4,0,4
32,No,Travel_Rarely,Research & Development,2,2038,4,3,Research Scientist,1,2439,1,No,4,3,4,2,1,2
35,No,Travel_Rarely,Human Resources,26,2040,3,3,Human Resources,4,8837,1,Yes,2,3,9,0,1,7
38,No,Travel_Rarely,Sales,10,2041,1,3,Sales Executive,4,5343,1,No,1,3,10,7,1,9
50,Yes,Travel_Frequently,Sales,1,2044,2,3,Sales Executive,3,6728,7,No,3,3,6,3,0,1
36,No,Travel_Rarely,Sales,11,2045,2,2,Sales Executive,4,6652,4,No,2,2,6,3,0,0
45,No,Travel_Rarely,Sales,20,2046,4,3,Sales Executive,3,4850,8,No,3,3,5,3,0,1
40,No,Travel_Rarely,Research & Development,2,2048,3,2,Research Scientist,3,2809,2,No,2,3,2,2,2,2
35,No,Travel_Frequently,Research & Development,18,2049,3,3,Healthcare Representative,3,5689,1,Yes,2,4,10,2,0,2
40,No,Travel_Rarely,Research & Development,2,2051,3,3,Research Scientist,3,2001,2,No,2,3,5,3,0,2
35,No,Travel_Rarely,Research & Development,1,2052,3,1,Research Scientist,4,2977,1,No,5,3,4,3,1,1
29,No,Travel_Rarely,Research & Development,13,2053,4,2,Laboratory Technician,2,4025,4,Yes,2,3,4,3,0,3
29,No,Travel_Rarely,Research & Development,28,2054,4,2,Research Scientist,1,3785,1,No,3,1,5,4,0,4
50,Yes,Travel_Rarely,Sales,28,2055,4,2,Sales Executive,1,10854,4,Yes,3,3,3,2,2,0
39,No,Travel_Rarely,Sales,24,2056,2,2,Sales Executive,4,12031,0,No,2,2,20,9,9,6
31,No,Non-Travel,Research & Development,5,2057,2,3,Manufacturing Director,1,9936,0,No,2,3,9,4,1,7
26,No,Travel_Rarely,Sales,5,2060,4,2,Sales Representative,3,2966,0,No,2,3,4,2,0,0
36,No,Travel_Frequently,Research & Development,23,2061,3,4,Laboratory Technician,4,2571,4,No,3,3,5,2,0,3
39,No,Travel_Rarely,Research & Development,6,2062,4,2,Healthcare Representative,1,9991,4,No,5,3,7,7,1,7
27,No,Travel_Rarely,Research & Development,4,2064,2,4,Manufacturing Director,2,6142,1,Yes,0,3,6,2,0,3
49,No,Travel_Frequently,Sales,2,2065,4,2,Sales Executive,2,5390,2,No,3,2,9,6,0,8
34,No,Travel_Rarely,Research & Development,8,2068,2,4,Laboratory Technician,3,4404,2,No,3,4,4,3,1,2
